,M,t,x,u_actual,u_pred
32472,71.0,0.15,0.51,0.149059,0.23346509
32473,71.0,0.15,0.52,0.1473489,0.23278263
32474,71.0,0.15,0.53,0.1456636,0.2321012
32475,71.0,0.15,0.54,0.1440017,0.23142055
32476,71.0,0.15,0.55,0.1423616,0.23074086
32477,71.0,0.15,0.56,0.140742,0.23006205
32478,71.0,0.15,0.57,0.1391416,0.22938415
32479,71.0,0.15,0.58,0.137559,0.22870728
32480,71.0,0.15,0.59,0.1359931,0.22803138
32481,71.0,0.15,0.6,0.1344425,0.22735645
32482,71.0,0.15,0.61,0.13290610000000003,0.22668257
32483,71.0,0.15,0.62,0.13138260000000002,0.22600983
32484,71.0,0.15,0.63,0.12987089999999998,0.22533816
32485,71.0,0.15,0.64,0.12836969999999998,0.22466752
32486,71.0,0.15,0.65,0.126878,0.22399798
32487,71.0,0.15,0.66,0.1253944,0.22332959
32488,71.0,0.15,0.67,0.12391780000000001,0.2226623
32489,71.0,0.15,0.68,0.12244690000000001,0.22199632
32490,71.0,0.15,0.69,0.12098030000000001,0.22133136
32491,71.0,0.15,0.7,0.11951689999999998,0.22066781
32492,71.0,0.15,0.71,0.11805519999999999,0.22000542
32493,71.0,0.15,0.72,0.0,0.21934418
32494,71.0,0.15,0.73,0.0,0.21868423
32495,71.0,0.15,0.74,0.0,0.21802555
32496,71.0,0.15,0.75,0.0,0.2173681
32497,71.0,0.15,0.76,0.0,0.21671206
32498,71.0,0.15,0.77,0.0,0.21605726
32499,71.0,0.15,0.78,0.0,0.21540375
32500,71.0,0.15,0.79,0.0,0.21475174
32501,71.0,0.15,0.8,0.0,0.21410088
32502,71.0,0.15,0.81,0.0,0.21345146
32503,71.0,0.15,0.82,0.0,0.21280353
32504,71.0,0.15,0.83,0.0,0.21215676
32505,71.0,0.15,0.84,0.0,0.21151143
32506,71.0,0.15,0.85,0.0,0.2108677
32507,71.0,0.15,0.86,0.0,0.21022527
32508,71.0,0.15,0.87,0.0,0.20958431
32509,71.0,0.15,0.88,0.0,0.20894474
32510,71.0,0.15,0.89,0.0,0.20830667
32511,71.0,0.15,0.9,0.0,0.20767005
32512,71.0,0.15,0.91,0.0,0.20703496
32513,71.0,0.15,0.92,0.0,0.20640126
32514,71.0,0.15,0.93,0.0,0.20576915
32515,71.0,0.15,0.94,0.0,0.20513852
32516,71.0,0.15,0.95,0.0,0.20450935
32517,71.0,0.15,0.96,0.0,0.20388177
32518,71.0,0.15,0.97,0.0,0.2032557
32519,71.0,0.15,0.98,0.0,0.20263118
32520,71.0,0.15,0.99,0.0,0.20200825
32521,71.0,0.15,1.0,0.0,0.20138673
32523,71.0,0.16,0.01,0.5739546,0.26593533
32524,71.0,0.16,0.02,0.4831769,0.26657107
32525,71.0,0.16,0.03,0.43304490000000007,0.26662123
32526,71.0,0.16,0.04,0.3991237,0.26660952
32527,71.0,0.16,0.05,0.3738117,0.26600394
32528,71.0,0.16,0.06,0.3537883,0.26536456
32529,71.0,0.16,0.07,0.33731869999999997,0.26471058
32530,71.0,0.16,0.08,0.3233885,0.26404518
32531,71.0,0.16,0.09,0.31135559999999995,0.26337445
32532,71.0,0.16,0.1,0.30078940000000004,0.26269963
32533,71.0,0.16,0.11,0.29138790000000003,0.262022
32534,71.0,0.16,0.12,0.2829316,0.2613416
32535,71.0,0.16,0.13,0.2752562,0.26065928
32536,71.0,0.16,0.14,0.2682359,0.2599754
32537,71.0,0.16,0.15,0.261772,0.2592898
32538,71.0,0.16,0.16,0.2557862,0.2586029
32539,71.0,0.16,0.17,0.250215,0.25791502
32540,71.0,0.16,0.18,0.24500650000000002,0.25722614
32541,71.0,0.16,0.19,0.2401176,0.25653636
32542,71.0,0.16,0.2,0.23551220000000003,0.25584576
32543,71.0,0.16,0.21,0.23115990000000003,0.25515458
32544,71.0,0.16,0.22,0.2270346,0.25446284
32545,71.0,0.16,0.23,0.22311399999999998,0.25377056
32546,71.0,0.16,0.24,0.2193789,0.25307795
32547,71.0,0.16,0.25,0.2158123,0.25238493
32548,71.0,0.16,0.26,0.21239960000000002,0.2516915
32549,71.0,0.16,0.27,0.20912779999999997,0.25099796
32550,71.0,0.16,0.28,0.20598539999999999,0.2503043
32551,71.0,0.16,0.29,0.2029622,0.2496105
32552,71.0,0.16,0.3,0.2000491,0.24891657
32553,71.0,0.16,0.31,0.1972381,0.24822259
32554,71.0,0.16,0.32,0.19452160000000002,0.24752888
32555,71.0,0.16,0.33,0.1918931,0.24683513
32556,71.0,0.16,0.34,0.1893467,0.24614166
32557,71.0,0.16,0.35,0.1868767,0.24544822
32558,71.0,0.16,0.36,0.1844784,0.24475501
32559,71.0,0.16,0.37,0.182147,0.24406233
32560,71.0,0.16,0.38,0.1798785,0.24336973
32561,71.0,0.16,0.39,0.177669,0.24267767
32562,71.0,0.16,0.4,0.175515,0.24198586
32563,71.0,0.16,0.41,0.17341320000000002,0.24129467
32564,71.0,0.16,0.42,0.1713606,0.24060391
32565,71.0,0.16,0.43,0.16935429999999999,0.23991358
32566,71.0,0.16,0.44,0.16739179999999998,0.23922396
32567,71.0,0.16,0.45,0.1654707,0.23853484
32568,71.0,0.16,0.46,0.1635886,0.23784636
32569,71.0,0.16,0.47,0.1617434,0.23715857
32570,71.0,0.16,0.48,0.1599332,0.23647141
32571,71.0,0.16,0.49,0.158156,0.23578508
32572,71.0,0.16,0.5,0.15641010000000002,0.2350994
32573,71.0,0.16,0.51,0.1546938,0.23441468
32574,71.0,0.16,0.52,0.15300550000000002,0.23373044
32575,71.0,0.16,0.53,0.15134370000000003,0.23304726
32576,71.0,0.16,0.54,0.1497069,0.23236503
32577,71.0,0.16,0.55,0.14809389999999997,0.23168348
32578,71.0,0.16,0.56,0.14650320000000003,0.2310029
32579,71.0,0.16,0.57,0.14493370000000003,0.23032326
32580,71.0,0.16,0.58,0.14338410000000001,0.22964455
32581,71.0,0.16,0.59,0.1418533,0.22896685
32582,71.0,0.16,0.6,0.1403401,0.22829026
32583,71.0,0.16,0.61,0.13884349999999998,0.22761458
32584,71.0,0.16,0.62,0.1373624,0.22693996
32585,71.0,0.16,0.63,0.1358957,0.22626635
32586,71.0,0.16,0.64,0.1344425,0.22559397
32587,71.0,0.16,0.65,0.1330017,0.22492255
32588,71.0,0.16,0.66,0.1315724,0.22425227
32589,71.0,0.16,0.67,0.1301535,0.22358319
32590,71.0,0.16,0.68,0.1287441,0.2229153
32591,71.0,0.16,0.69,0.1273432,0.22224845
32592,71.0,0.16,0.7,0.1259499,0.22158287
32593,71.0,0.16,0.71,0.12456300000000001,0.22091864
32594,71.0,0.16,0.72,0.1231817,0.22025539
32595,71.0,0.16,0.73,0.1218048,0.21959352
32596,71.0,0.16,0.74,0.1204313,0.21893282
32597,71.0,0.16,0.75,0.11905999999999999,0.21827354
32598,71.0,0.16,0.76,0.0,0.21761543
32599,71.0,0.16,0.77,0.0,0.21695876
32600,71.0,0.16,0.78,0.0,0.21630327
32601,71.0,0.16,0.79,0.0,0.21564908
32602,71.0,0.16,0.8,0.0,0.21499637
32603,71.0,0.16,0.81,0.0,0.21434492
32604,71.0,0.16,0.82,0.0,0.21369489
32605,71.0,0.16,0.83,0.0,0.21304612
32606,71.0,0.16,0.84,0.0,0.21239889
32607,71.0,0.16,0.85,0.0,0.21175303
32608,71.0,0.16,0.86,0.0,0.21110848
32609,71.0,0.16,0.87,0.0,0.21046539
32610,71.0,0.16,0.88,0.0,0.20982385
32611,71.0,0.16,0.89,0.0,0.20918371
32612,71.0,0.16,0.9,0.0,0.20854506
32613,71.0,0.16,0.91,0.0,0.20790774
32614,71.0,0.16,0.92,0.0,0.20727204
32615,71.0,0.16,0.93,0.0,0.20663773
32616,71.0,0.16,0.94,0.0,0.20600493
32617,71.0,0.16,0.95,0.0,0.20537375
32618,71.0,0.16,0.96,0.0,0.20474407
32619,71.0,0.16,0.97,0.0,0.20411585
32620,71.0,0.16,0.98,0.0,0.20348914
32621,71.0,0.16,0.99,0.0,0.20286405
32622,71.0,0.16,1.0,0.0,0.20224044
32624,71.0,0.17,0.01,0.5821055,0.26693782
32625,71.0,0.17,0.02,0.49088699999999996,0.26757666
32626,71.0,0.17,0.03,0.4403732,0.2676293
32627,71.0,0.17,0.04,0.4061527,0.26761994
32628,71.0,0.17,0.05,0.380601,0.26701418
32629,71.0,0.17,0.06,0.3603807,0.26637453
32630,71.0,0.17,0.07,0.34374590000000005,0.26571998
32631,71.0,0.17,0.08,0.32967470000000004,0.26505393
32632,71.0,0.17,0.09,0.3175197,0.26438242
32633,71.0,0.17,0.1,0.30684670000000003,0.2637069
32634,71.0,0.17,0.11,0.29735100000000003,0.26302826
32635,71.0,0.17,0.12,0.28881090000000004,0.2623472
32636,71.0,0.17,0.13,0.2810606,0.2616638
32637,71.0,0.17,0.14,0.2739729,0.26097885
32638,71.0,0.17,0.15,0.2674482,0.2602922
32639,71.0,0.17,0.16,0.2614073,0.25960436
32640,71.0,0.17,0.17,0.2557862,0.25891542
32641,71.0,0.17,0.18,0.25053220000000004,0.25822526
32642,71.0,0.17,0.19,0.24560189999999998,0.25753456
32643,71.0,0.17,0.2,0.24095879999999997,0.25684267
32644,71.0,0.17,0.21,0.23657199999999998,0.2561503
32645,71.0,0.17,0.22,0.2324153,0.25545746
32646,71.0,0.17,0.23,0.2284661,0.2547638
32647,71.0,0.17,0.24,0.22470489999999999,0.25406998
32648,71.0,0.17,0.25,0.22111460000000002,0.25337565
32649,71.0,0.17,0.26,0.2176804,0.252681
32650,71.0,0.17,0.27,0.21438920000000003,0.25198612
32651,71.0,0.17,0.28,0.21122939999999998,0.25129098
32652,71.0,0.17,0.29,0.2081906,0.25059584
32653,71.0,0.17,0.3,0.2052636,0.24990074
32654,71.0,0.17,0.31,0.2024404,0.24920541
32655,71.0,0.17,0.32,0.19971329999999998,0.24851023
32656,71.0,0.17,0.33,0.1970757,0.24781503
32657,71.0,0.17,0.34,0.19452160000000002,0.24712002
32658,71.0,0.17,0.35,0.1920454,0.24642515
32659,71.0,0.17,0.36,0.1896422,0.24573064
32660,71.0,0.17,0.37,0.18730729999999998,0.24503624
32661,71.0,0.17,0.38,0.1850365,0.24434227
32662,71.0,0.17,0.39,0.182826,0.24364857
32663,71.0,0.17,0.4,0.18067220000000003,0.2429553
32664,71.0,0.17,0.41,0.1785719,0.24226248
32665,71.0,0.17,0.42,0.176522,0.24157022
32666,71.0,0.17,0.43,0.17451960000000002,0.24087842
32667,71.0,0.17,0.44,0.1725622,0.24018711
32668,71.0,0.17,0.45,0.1706473,0.23949644
32669,71.0,0.17,0.46,0.1687727,0.23880635
32670,71.0,0.17,0.47,0.1669362,0.23811685
32671,71.0,0.17,0.48,0.1651358,0.23742814
32672,71.0,0.17,0.49,0.1633696,0.23674005
32673,71.0,0.17,0.5,0.161636,0.23605268
32674,71.0,0.17,0.51,0.1599332,0.23536627
32675,71.0,0.17,0.52,0.15825970000000003,0.23468052
32676,71.0,0.17,0.53,0.156614,0.23399562
32677,71.0,0.17,0.54,0.1549946,0.23331153
32678,71.0,0.17,0.55,0.1534003,0.2326283
32679,71.0,0.17,0.56,0.1518298,0.23194592
32680,71.0,0.17,0.57,0.1502818,0.23126462
32681,71.0,0.17,0.58,0.14875529999999998,0.2305841
32682,71.0,0.17,0.59,0.1472491,0.2299047
32683,71.0,0.17,0.6,0.1457621,0.2292262
32684,71.0,0.17,0.61,0.14429329999999999,0.2285487
32685,71.0,0.17,0.62,0.1428418,0.22787239
32686,71.0,0.17,0.63,0.14140650000000002,0.22719693
32687,71.0,0.17,0.64,0.1399865,0.22652265
32688,71.0,0.17,0.65,0.1385811,0.22584939
32689,71.0,0.17,0.66,0.1371891,0.22517721
32690,71.0,0.17,0.67,0.13580989999999998,0.22450642
32691,71.0,0.17,0.68,0.1344425,0.22383651
32692,71.0,0.17,0.69,0.1330861,0.2231678
32693,71.0,0.17,0.7,0.1317399,0.22250038
32694,71.0,0.17,0.71,0.1304031,0.22183406
32695,71.0,0.17,0.72,0.1290749,0.22116913
32696,71.0,0.17,0.73,0.1277544,0.22050534
32697,71.0,0.17,0.74,0.12644080000000002,0.21984272
32698,71.0,0.17,0.75,0.1251333,0.21918143
32699,71.0,0.17,0.76,0.12383110000000001,0.21852146
32700,71.0,0.17,0.77,0.1225332,0.2178626
32701,71.0,0.17,0.78,0.12123889999999998,0.21720521
32702,71.0,0.17,0.79,0.1199471,0.21654917
32703,71.0,0.17,0.8,0.1186569,0.21589428
32704,71.0,0.17,0.81,0.0,0.215241
32705,71.0,0.17,0.82,0.0,0.2145888
32706,71.0,0.17,0.83,0.0,0.21393804
32707,71.0,0.17,0.84,0.0,0.21328886
32708,71.0,0.17,0.85,0.0,0.21264088
32709,71.0,0.17,0.86,0.0,0.2119944
32710,71.0,0.17,0.87,0.0,0.21134926
32711,71.0,0.17,0.88,0.0,0.21070553
32712,71.0,0.17,0.89,0.0,0.2100634
32713,71.0,0.17,0.9,0.0,0.20942263
32714,71.0,0.17,0.91,0.0,0.2087832
32715,71.0,0.17,0.92,0.0,0.20814542
32716,71.0,0.17,0.93,0.0,0.20750897
32717,71.0,0.17,0.94,0.0,0.20687412
32718,71.0,0.17,0.95,0.0,0.20624079
32719,71.0,0.17,0.96,0.0,0.20560901
32720,71.0,0.17,0.97,0.0,0.20497857
32721,71.0,0.17,0.98,0.0,0.20434982
32722,71.0,0.17,0.99,0.0,0.20372252
32723,71.0,0.17,1.0,0.0,0.20309676
32725,71.0,0.18,0.01,0.5898087,0.2679417
32726,71.0,0.18,0.02,0.4982031,0.26858383
32727,71.0,0.18,0.03,0.44733809999999996,0.26863888
32728,71.0,0.18,0.04,0.41283869999999995,0.26863194
32729,71.0,0.18,0.05,0.38706209999999996,0.26802605
32730,71.0,0.18,0.06,0.3666561,0.26738593
32731,71.0,0.18,0.07,0.34986490000000003,0.26673093
32732,71.0,0.18,0.08,0.3356597,0.26606417
32733,71.0,0.18,0.09,0.3233885,0.265392
32734,71.0,0.18,0.1,0.3126136,0.2647157
32735,71.0,0.18,0.11,0.3030277,0.26403636
32736,71.0,0.18,0.12,0.29440720000000004,0.2633542
32737,71.0,0.18,0.13,0.2865848,0.26267004
32738,71.0,0.18,0.14,0.2794321,0.261984
32739,71.0,0.18,0.15,0.2728487,0.2612965
32740,71.0,0.18,0.16,0.26675440000000006,0.26060748
32741,71.0,0.18,0.17,0.2610846,0.25991744
32742,71.0,0.18,0.18,0.2557862,0.25922632
32743,71.0,0.18,0.19,0.2508152,0.2585343
32744,71.0,0.18,0.2,0.24613490000000002,0.25784153
32745,71.0,0.18,0.21,0.24171399999999998,0.25714785
32746,71.0,0.18,0.22,0.2375261,0.25645363
32747,71.0,0.18,0.23,0.23354819999999998,0.25575894
32748,71.0,0.18,0.24,0.22976069999999998,0.25506374
32749,71.0,0.18,0.25,0.2261464,0.25436813
32750,71.0,0.18,0.26,0.2226902,0.25367227
32751,71.0,0.18,0.27,0.2193789,0.25297615
32752,71.0,0.18,0.28,0.2162007,0.25227976
32753,71.0,0.18,0.29,0.21314539999999998,0.25158325
32754,71.0,0.18,0.3,0.2102034,0.25088665
32755,71.0,0.18,0.31,0.2073667,0.25018996
32756,71.0,0.18,0.32,0.20462760000000002,0.24949338
32757,71.0,0.18,0.33,0.2019793,0.24879685
32758,71.0,0.18,0.34,0.19941589999999998,0.24810046
32759,71.0,0.18,0.35,0.1969317,0.24740419
32760,71.0,0.18,0.36,0.19452160000000002,0.2467081
32761,71.0,0.18,0.37,0.192181,0.24601233
32762,71.0,0.18,0.38,0.1899057,0.2453168
32763,71.0,0.18,0.39,0.1876919,0.24462152
32764,71.0,0.18,0.4,0.1855358,0.24392687
32765,71.0,0.18,0.41,0.18343420000000002,0.24323255
32766,71.0,0.18,0.42,0.18138410000000002,0.24253863
32767,71.0,0.18,0.43,0.1793825,0.2418452
32768,71.0,0.18,0.44,0.177427,0.24115244
32769,71.0,0.18,0.45,0.175515,0.24046017
32770,71.0,0.18,0.46,0.1736442,0.2397685
32771,71.0,0.18,0.47,0.1718126,0.23907745
32772,71.0,0.18,0.48,0.1700181,0.238387
32773,71.0,0.18,0.49,0.1682588,0.2376973
32774,71.0,0.18,0.5,0.166533,0.23700838
32775,71.0,0.18,0.51,0.16483910000000002,0.23632015
32776,71.0,0.18,0.52,0.1631754,0.23563273
32777,71.0,0.18,0.53,0.1615406,0.23494612
32778,71.0,0.18,0.54,0.1599332,0.23426034
32779,71.0,0.18,0.55,0.1583519,0.23357548
32780,71.0,0.18,0.56,0.1567955,0.23289138
32781,71.0,0.18,0.57,0.15526270000000003,0.23220824
32782,71.0,0.18,0.58,0.15375250000000001,0.23152602
32783,71.0,0.18,0.59,0.15226370000000003,0.23084484
32784,71.0,0.18,0.6,0.1507954,0.23016456
32785,71.0,0.18,0.61,0.1493465,0.22948533
32786,71.0,0.18,0.62,0.1479161,0.22880709
32787,71.0,0.18,0.63,0.14650320000000003,0.2281299
32788,71.0,0.18,0.64,0.14510710000000002,0.22745383
32789,71.0,0.18,0.65,0.1437268,0.22677872
32790,71.0,0.18,0.66,0.1423616,0.22610474
32791,71.0,0.18,0.67,0.14101059999999999,0.22543205
32792,71.0,0.18,0.68,0.139673,0.22476034
32793,71.0,0.18,0.69,0.1383481,0.22408977
32794,71.0,0.18,0.7,0.13703529999999997,0.22342049
32795,71.0,0.18,0.71,0.1357336,0.22275233
32796,71.0,0.18,0.72,0.1344425,0.2220854
32797,71.0,0.18,0.73,0.1331612,0.22141948
32798,71.0,0.18,0.74,0.131889,0.22075498
32799,71.0,0.18,0.75,0.1306253,0.22009176
32800,71.0,0.18,0.76,0.1293694,0.21942994
32801,71.0,0.18,0.77,0.1281205,0.21876918
32802,71.0,0.18,0.78,0.126878,0.21810977
32803,71.0,0.18,0.79,0.1256411,0.21745174
32804,71.0,0.18,0.8,0.12440930000000001,0.21679501
32805,71.0,0.18,0.81,0.1231817,0.21613947
32806,71.0,0.18,0.82,0.1219576,0.21548547
32807,71.0,0.18,0.83,0.1207363,0.21483271
32808,71.0,0.18,0.84,0.11951689999999998,0.2141814
32809,71.0,0.18,0.85,0.1182987,0.21353139
32810,71.0,0.18,0.86,0.0,0.21288289
32811,71.0,0.18,0.87,0.0,0.21223573
32812,71.0,0.18,0.88,0.0,0.21159002
32813,71.0,0.18,0.89,0.0,0.21094573
32814,71.0,0.18,0.9,0.0,0.21030287
32815,71.0,0.18,0.91,0.0,0.20966147
32816,71.0,0.18,0.92,0.0,0.20902152
32817,71.0,0.18,0.93,0.0,0.20838301
32818,71.0,0.18,0.94,0.0,0.20774612
32819,71.0,0.18,0.95,0.0,0.20711066
32820,71.0,0.18,0.96,0.0,0.20647682
32821,71.0,0.18,0.97,0.0,0.20584428
32822,71.0,0.18,0.98,0.0,0.20521335
32823,71.0,0.18,0.99,0.0,0.20458393
32824,71.0,0.18,1.0,0.0,0.203956
32826,71.0,0.19,0.01,0.597109,0.26894704
32827,71.0,0.19,0.02,0.5051637999999999,0.26959237
32828,71.0,0.19,0.03,0.45397529999999997,0.26964995
32829,71.0,0.19,0.04,0.4192153,0.26964527
32830,71.0,0.19,0.05,0.3932271,0.2690392
32831,71.0,0.19,0.06,0.3726457,0.26839873
32832,71.0,0.19,0.07,0.3557062,0.2677433
32833,71.0,0.19,0.08,0.3413736,0.26707602
32834,71.0,0.19,0.09,0.3289917,0.26640308
32835,71.0,0.19,0.1,0.3181193,0.2657261
32836,71.0,0.19,0.11,0.30844699999999997,0.26504564
32837,71.0,0.19,0.12,0.2997493,0.26436296
32838,71.0,0.19,0.13,0.2918575,0.26367757
32839,71.0,0.19,0.14,0.2846421,0.26299074
32840,71.0,0.19,0.15,0.2780018,0.26230213
32841,71.0,0.19,0.16,0.27185570000000003,0.26161224
32842,71.0,0.19,0.17,0.2661386,0.26092112
32843,71.0,0.19,0.18,0.2607969,0.26022887
32844,71.0,0.19,0.19,0.2557862,0.2595358
32845,71.0,0.19,0.2,0.2510693,0.25884178
32846,71.0,0.19,0.21,0.2466149,0.2581471
32847,71.0,0.19,0.22,0.242396,0.25745168
32848,71.0,0.19,0.23,0.2383896,0.25675568
32849,71.0,0.19,0.24,0.23457579999999997,0.2560593
32850,71.0,0.19,0.25,0.2309373,0.25536242
32851,71.0,0.19,0.26,0.22745879999999996,0.25466534
32852,71.0,0.19,0.27,0.224127,0.25396794
32853,71.0,0.19,0.28,0.2209301,0.2532702
32854,71.0,0.19,0.29,0.21785749999999998,0.25257236
32855,71.0,0.19,0.3,0.2148998,0.25187454
32856,71.0,0.19,0.31,0.21204879999999998,0.2511764
32857,71.0,0.19,0.32,0.2092966,0.25047848
32858,71.0,0.19,0.33,0.2066367,0.24978055
32859,71.0,0.19,0.34,0.2040627,0.24908264
32860,71.0,0.19,0.35,0.2015691,0.24838494
32861,71.0,0.19,0.36,0.1991508,0.24768744
32862,71.0,0.19,0.37,0.196803,0.24699016
32863,71.0,0.19,0.38,0.19452160000000002,0.24629322
32864,71.0,0.19,0.39,0.19230250000000002,0.24559662
32865,71.0,0.19,0.4,0.1901423,0.24490038
32866,71.0,0.19,0.41,0.1880375,0.24420449
32867,71.0,0.19,0.42,0.18598510000000001,0.2435091
32868,71.0,0.19,0.43,0.1839821,0.24281423
32869,71.0,0.19,0.44,0.1820261,0.24211973
32870,71.0,0.19,0.45,0.1801145,0.24142586
32871,71.0,0.19,0.46,0.17824500000000001,0.24073261
32872,71.0,0.19,0.47,0.1764154,0.24004003
32873,71.0,0.19,0.48,0.1746238,0.239348
32874,71.0,0.19,0.49,0.1728684,0.23865667
32875,71.0,0.19,0.5,0.17114720000000003,0.23796603
32876,71.0,0.19,0.51,0.1694588,0.23727626
32877,71.0,0.19,0.52,0.16780150000000002,0.23658703
32878,71.0,0.19,0.53,0.16617379999999998,0.23589887
32879,71.0,0.19,0.54,0.16457439999999998,0.23521136
32880,71.0,0.19,0.55,0.163002,0.23452476
32881,71.0,0.19,0.56,0.1614553,0.23383902
32882,71.0,0.19,0.57,0.1599332,0.23315413
32883,71.0,0.19,0.58,0.1584345,0.23247023
32884,71.0,0.19,0.59,0.15695820000000002,0.23178723
32885,71.0,0.19,0.6,0.1555032,0.23110524
32886,71.0,0.19,0.61,0.15406860000000003,0.23042426
32887,71.0,0.19,0.62,0.1526535,0.22974426
32888,71.0,0.19,0.63,0.1512569,0.22906518
32889,71.0,0.19,0.64,0.1498781,0.22838733
32890,71.0,0.19,0.65,0.14851620000000001,0.2277104
32891,71.0,0.19,0.66,0.1471704,0.2270346
32892,71.0,0.19,0.67,0.1458399,0.22635996
32893,71.0,0.19,0.68,0.1445241,0.22568649
32894,71.0,0.19,0.69,0.1432221,0.22501406
32895,71.0,0.19,0.7,0.1419334,0.22434285
32896,71.0,0.19,0.71,0.14065729999999999,0.22367288
32897,71.0,0.19,0.72,0.1393931,0.22300391
32898,71.0,0.19,0.73,0.13814010000000002,0.22233625
32899,71.0,0.19,0.74,0.1368977,0.22166994
32900,71.0,0.19,0.75,0.1356654,0.22100478
32901,71.0,0.19,0.76,0.1344425,0.22034088
32902,71.0,0.19,0.77,0.1332284,0.21967822
32903,71.0,0.19,0.78,0.1320225,0.21901694
32904,71.0,0.19,0.79,0.1308243,0.21835689
32905,71.0,0.19,0.8,0.12963319999999998,0.2176981
32906,71.0,0.19,0.81,0.1284485,0.21704076
32907,71.0,0.19,0.82,0.12726969999999999,0.2163847
32908,71.0,0.19,0.83,0.1260962,0.21572988
32909,71.0,0.19,0.84,0.1249274,0.21507658
32910,71.0,0.19,0.85,0.12376269999999999,0.21442467
32911,71.0,0.19,0.86,0.12260150000000002,0.21377403
32912,71.0,0.19,0.87,0.1214431,0.21312484
32913,71.0,0.19,0.88,0.1202868,0.2124771
32914,71.0,0.19,0.89,0.11913210000000002,0.21183075
32915,71.0,0.19,0.9,0.11797819999999999,0.2111859
32916,71.0,0.19,0.91,0.0,0.21054232
32917,71.0,0.19,0.92,0.0,0.20990033
32918,71.0,0.19,0.93,0.0,0.2092599
32919,71.0,0.19,0.94,0.0,0.20862073
32920,71.0,0.19,0.95,0.0,0.20798324
32921,71.0,0.19,0.96,0.0,0.20734712
32922,71.0,0.19,0.97,0.0,0.20671257
32923,71.0,0.19,0.98,0.0,0.20607963
32924,71.0,0.19,0.99,0.0,0.20544803
32925,71.0,0.19,1.0,0.0,0.204818
32927,71.0,0.2,0.01,0.6040446,0.26995367
32928,71.0,0.2,0.02,0.5118024,0.27060205
32929,71.0,0.2,0.03,0.460315,0.27066228
32930,71.0,0.2,0.04,0.4253112,0.2706599
32931,71.0,0.2,0.05,0.3991237,0.27005357
32932,71.0,0.2,0.06,0.3783761,0.26941282
32933,71.0,0.2,0.07,0.3612958,0.2687569
32934,71.0,0.2,0.08,0.34684190000000004,0.26808903
32935,71.0,0.2,0.09,0.3343541,0.2674154
32936,71.0,0.2,0.1,0.3233885,0.26673755
32937,71.0,0.2,0.11,0.3136333,0.2660565
32938,71.0,0.2,0.12,0.30486149999999995,0.26537275
32939,71.0,0.2,0.13,0.29690279999999997,0.2646867
32940,71.0,0.2,0.14,0.289627,0.26399887
32941,71.0,0.2,0.15,0.2829316,0.26330936
32942,71.0,0.2,0.16,0.2767353,0.26261836
32943,71.0,0.2,0.17,0.2709722,0.2619262
32944,71.0,0.2,0.18,0.2655883,0.261233
32945,71.0,0.2,0.19,0.2605388,0.26053864
32946,71.0,0.2,0.2,0.2557862,0.25984347
32947,71.0,0.2,0.21,0.2512987,0.25914773
32948,71.0,0.2,0.22,0.2470493,0.25845122
32949,71.0,0.2,0.23,0.2430147,0.25775403
32950,71.0,0.2,0.24,0.23917489999999997,0.25705644
32951,71.0,0.2,0.25,0.23551220000000003,0.25635833
32952,71.0,0.2,0.26,0.2320114,0.25566006
32953,71.0,0.2,0.27,0.228659,0.2549612
32954,71.0,0.2,0.28,0.2254429,0.25426218
32955,71.0,0.2,0.29,0.22235270000000001,0.25356317
32956,71.0,0.2,0.3,0.2193789,0.25286388
32957,71.0,0.2,0.31,0.21651289999999998,0.2521644
32958,71.0,0.2,0.32,0.2137471,0.25146514
32959,71.0,0.2,0.33,0.2110746,0.25076592
32960,71.0,0.2,0.34,0.20848930000000002,0.25006676
32961,71.0,0.2,0.35,0.20598539999999999,0.24936748
32962,71.0,0.2,0.36,0.20355770000000004,0.24866858
32963,71.0,0.2,0.37,0.2012017,0.24796991
32964,71.0,0.2,0.38,0.1989129,0.24727148
32965,71.0,0.2,0.39,0.1966874,0.24657345
32966,71.0,0.2,0.4,0.19452160000000002,0.24587558
32967,71.0,0.2,0.41,0.1924121,0.24517828
32968,71.0,0.2,0.42,0.1903558,0.24448135
32969,71.0,0.2,0.43,0.18834979999999998,0.24378486
32970,71.0,0.2,0.44,0.1863915,0.24308899
32971,71.0,0.2,0.45,0.1844784,0.24239358
32972,71.0,0.2,0.46,0.18260810000000002,0.24169865
32973,71.0,0.2,0.47,0.1807786,0.24100453
32974,71.0,0.2,0.48,0.1789878,0.24031086
32975,71.0,0.2,0.49,0.1772339,0.23961805
32976,71.0,0.2,0.5,0.175515,0.23892574
32977,71.0,0.2,0.51,0.1738295,0.23823422
32978,71.0,0.2,0.52,0.1721759,0.23754346
32979,71.0,0.2,0.53,0.1705526,0.23685355
32980,71.0,0.2,0.54,0.16895839999999998,0.23616447
32981,71.0,0.2,0.55,0.16739179999999998,0.23547608
32982,71.0,0.2,0.56,0.16585170000000002,0.23478866
32983,71.0,0.2,0.57,0.16433689999999998,0.23410213
32984,71.0,0.2,0.58,0.16284620000000002,0.23341636
32985,71.0,0.2,0.59,0.1613787,0.23273186
32986,71.0,0.2,0.6,0.1599332,0.23204796
32987,71.0,0.2,0.61,0.15850889999999998,0.2313652
